,site_number,RAAD_type_number,RAAD_form,origin,contents,southampton_type_number,frequency,origin_h1,origin_h2,raad_type_start_date,raad_type_end_date,site_name_modern,site_name_acient,modern_country,roman_province,pleiades,dare,vici,lat,long,major_site_type,minor_site_type,site_start_date,site_end_date,quantification_method,quantification_abbreviation,total_assemblage_size,reference
764,74,106,flat bottom niederbieber 7475,germania rhineland,unknown,,1,germania,rhineland,100.0,250.0,voorburg,forum hadriani,netherlands,germania inferior,98918.0,,,52.076157999,4.362540999,settlement,civitas capital,47,270,minimum number of individuals,mni,113,van kerckhove j 2014 het romeinse aardewerk in m driessen and e besselsen eds voorburgarentsburg een romeinse havenstad tussen rijn en maas themata 7 amsterdam 321472
765,74,117,type 4 gauloise 4 sim,germania rhineland,unknown,,2,germania,rhineland,35.0,70.0,voorburg,forum hadriani,netherlands,germania inferior,98918.0,,,52.076157999,4.362540999,settlement,civitas capital,47,270,minimum number of individuals,mni,113,van kerckhove j 2014 het romeinse aardewerk in m driessen and e besselsen eds voorburgarentsburg een romeinse havenstad tussen rijn en maas themata 7 amsterdam 321472
766,74,125,unknown,germania rhineland,unknown,,3,germania,rhineland,35.0,100.0,voorburg,forum hadriani,netherlands,germania inferior,98918.0,,,52.076157999,4.362540999,settlement,civitas capital,47,270,minimum number of individuals,mni,113,van kerckhove j 2014 het romeinse aardewerk in m driessen and e besselsen eds voorburgarentsburg een romeinse havenstad tussen rijn en maas themata 7 amsterdam 321472
767,74,196,dressel 20,iberian peninsula guadalquivir,olive oil,81,56,iberianpeninsula,guadalquivir,15.0,265.0,voorburg,forum hadriani,netherlands,germania inferior,98918.0,,,52.076157999,4.362540999,settlement,civitas capital,47,270,minimum number of individuals,mni,113,van kerckhove j 2014 het romeinse aardewerk in m driessen and e besselsen eds voorburgarentsburg een romeinse havenstad tussen rijn en maas themata 7 amsterdam 321472
768,74,198,dressel 23,iberian peninsula guadalquivir,olive oil,84,4,iberianpeninsula,guadalquivir,260.0,550.0,voorburg,forum hadriani,netherlands,germania inferior,98918.0,,,52.076157999,4.362540999,settlement,civitas capital,47,270,minimum number of individuals,mni,113,van kerckhove j 2014 het romeinse aardewerk in m driessen and e besselsen eds voorburgarentsburg een romeinse havenstad tussen rijn en maas themata 7 amsterdam 321472
769,74,267,unknown,unknown,unknown,,4,unknown,,,,voorburg,forum hadriani,netherlands,germania inferior,98918.0,,,52.076157999,4.362540999,settlement,civitas capital,47,270,minimum number of individuals,mni,113,van kerckhove j 2014 het romeinse aardewerk in m driessen and e besselsen eds voorburgarentsburg een romeinse havenstad tussen rijn en maas themata 7 amsterdam 321472
770,14,23,dressel 25,em kos,wine,74,1,em,kos,-100.0,200.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
771,14,31,camulodunum 184rhodian,em rhodes,wine,198,2,em,rhodes,-25.0,150.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
772,14,34,unknown,em unknown,unknown,,1,em,unknown,,,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
773,14,38,dressel 1 sim,gaul,wine,,1,gaul,,-30.0,14.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
774,14,41,dressel 24,gaul,wine,,2,gaul,,-30.0,200.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
775,14,46,gauloise 2,gaul,wine,114,2,gaul,,-40.0,14.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
776,14,52,gauloise 4 pelichet 47,gaul,wine,116,44,gaul,,50.0,300.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
777,14,57,london 555augst 21haltern 70 sim,gaul,defrutumolives,128,2,gaul,,20.0,150.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
778,14,64,gauloise 13,gaul belgic,unknown,110,113,gaul,belgic,200.0,400.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
779,14,72,dressel 9 sim,gaul lyon,fish sauce,100,3,gaul,lyon,1.0,100.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
780,14,95,unknown,gaul unknown,unknown,,16,gaul,unknown,,,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
781,14,107,gauloise 14 dressel 20 sim,germania rhineland,unknown,111,1,germania,rhineland,150.0,250.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
782,14,125,unknown,germania rhineland,unknown,,34,germania,rhineland,35.0,100.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
783,14,135,dressel 24,italy,wine,78,1,italy,,-70.0,200.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
784,14,167,africana ii,north africa,olive oil,2,2,northafrica,,150.0,300.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
785,14,175,dressel 30 keay 1b,north africa,wine,90,1,northafrica,,275.0,400.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
786,14,182,unknown,north africa,unknown,,6,northafrica,,,,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
787,14,186,tripolitania 1,north africa tripolitania,olive oil,212,1,northafrica,tripolitania,1.0,150.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
788,14,187,tripolitania 2,north africa tripolitania,unknown,213,2,northafrica,tripolitania,100.0,250.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
789,14,196,dressel 20,iberian peninsula guadalquivir,olive oil,81,85,iberianpeninsula,guadalquivir,15.0,265.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
790,14,198,dressel 23,iberian peninsula guadalquivir,olive oil,84,4,iberianpeninsula,guadalquivir,260.0,550.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
791,14,199,dressel 28,iberian peninsula guadalquivir,wine,87,1,iberianpeninsula,guadalquivir,15.0,200.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
792,14,201,haltern 70,iberian peninsula guadalquivir,defrutum or olives,127,7,iberianpeninsula,guadalquivir,-80.0,200.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
793,14,224,beltran iia pelichet 46,iberian peninsula south,fish sauce,43,1,iberianpeninsula,south,10.0,150.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
794,14,236,dressel 711,iberian peninsula south,fish sauce,"97, 98, 99, 62, or 63",26,iberianpeninsula,south,-30.0,75.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
795,14,249,unknown,iberian peninsula south,unknown,,1,iberianpeninsula,south,,,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
796,14,256,dressel 24,iberian peninsula tarraconensis,wine,72,6,iberianpeninsula,tarraconensis,-30.0,150.0,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
797,14,265,dressel 24,unknown,wine,,2,unknown,,,,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
798,14,267,unknown,unknown,unknown,,54,unknown,,,,bavay,bagacum,belgium,gallia belgica,108788.0,,,50.297153002,3.791744,settlement,vicus,1,400,rims bases and handles,rbh,422,marliëre 1998 ìles amphores de bavayî in f laubenheimer ed les amphores en gaule 2 production et circulation paris pp 4889
799,19,23,dressel 25,em kos,wine,74,6,em,kos,-100.0,200.0,chur dosch,curia,switzerland,raetia,187357.0,,,46.857263278,9.526722777,settlement,vicus,30,250,total sherds,total,34,martinkilcher s 1991 die amphoren in a hochuli et al eds chur in rˆmischer zeit ii basel 119ñ27
800,19,52,gauloise 4 pelichet 47,gaul,wine,116,2,gaul,,50.0,300.0,chur dosch,curia,switzerland,raetia,187357.0,,,46.857263278,9.526722777,settlement,vicus,30,250,total sherds,total,34,martinkilcher s 1991 die amphoren in a hochuli et al eds chur in rˆmischer zeit ii basel 119ñ27
801,19,137,dressel 6a,italy adriatic,fish sauce,95,2,italy,adriatic,-25.0,50.0,chur dosch,curia,switzerland,raetia,187357.0,,,46.857263278,9.526722777,settlement,vicus,30,250,total sherds,total,34,martinkilcher s 1991 die amphoren in a hochuli et al eds chur in rˆmischer zeit ii basel 119ñ27
802,19,193,vindonissa 538,iberian peninsula,wine,,1,iberianpeninsula,,,,chur dosch,curia,switzerland,raetia,187357.0,,,46.857263278,9.526722777,settlement,vicus,30,250,total sherds,total,34,martinkilcher s 1991 die amphoren in a hochuli et al eds chur in rˆmischer zeit ii basel 119ñ27
803,19,196,dressel 20,iberian peninsula guadalquivir,olive oil,81,9,iberianpeninsula,guadalquivir,15.0,265.0,chur dosch,curia,switzerland,raetia,187357.0,,,46.857263278,9.526722777,settlement,vicus,30,250,total sherds,total,34,martinkilcher s 1991 die amphoren in a hochuli et al eds chur in rˆmischer zeit ii basel 119ñ27
804,19,198,dressel 23,iberian peninsula guadalquivir,olive oil,84,2,iberianpeninsula,guadalquivir,260.0,550.0,chur dosch,curia,switzerland,raetia,187357.0,,,46.857263278,9.526722777,settlement,vicus,30,250,total sherds,total,34,martinkilcher s 1991 die amphoren in a hochuli et al eds chur in rˆmischer zeit ii basel 119ñ27
805,19,225,beltran iib,iberian peninsula south,fish sauce,44,1,iberianpeninsula,south,15.0,150.0,chur dosch,curia,switzerland,raetia,187357.0,,,46.857263278,9.526722777,settlement,vicus,30,250,total sherds,total,34,martinkilcher s 1991 die amphoren in a hochuli et al eds chur in rˆmischer zeit ii basel 119ñ27
806,19,236,dressel 711,iberian peninsula south,fish sauce,"97, 98, 99, 62, or 63",2,iberianpeninsula,south,-30.0,75.0,chur dosch,curia,switzerland,raetia,187357.0,,,46.857263278,9.526722777,settlement,vicus,30,250,total sherds,total,34,martinkilcher s 1991 die amphoren in a hochuli et al eds chur in rˆmischer zeit ii basel 119ñ27
